day;timestamp;product;bid_price_1;bid_volume_1;bid_price_2;bid_volume_2;bid_price_3;bid_volume_3;ask_price_1;ask_volume_1;ask_price_2;ask_volume_2;ask_price_3;ask_volume_3;mid_price;profit_and_loss;timestamp_in_day
-2;804900;ASH_COATED_OSMIUM;9987.0;13.0;9984.0;25.0;;;10003.0;13.0;10005.0;25.0;;;9995.0;0.0;804900
-2;805000;ASH_COATED_OSMIUM;9986.0;14.0;9984.0;26.0;;;10002.0;14.0;10005.0;26.0;;;9994.0;0.0;805000
-2;805100;ASH_COATED_OSMIUM;9986.0;12.0;9984.0;28.0;;;10005.0;28.0;;;;;9995.5;0.0;805100
-2;805200;ASH_COATED_OSMIUM;9986.0;10.0;9984.0;21.0;;;10002.0;10.0;10005.0;21.0;;;9994.0;0.0;805200
-2;805300;ASH_COATED_OSMIUM;9986.0;10.0;9983.0;25.0;;;10004.0;25.0;;;;;9995.0;0.0;805300
-2;805400;ASH_COATED_OSMIUM;9986.0;13.0;9983.0;23.0;;;10002.0;13.0;10004.0;23.0;;;9994.0;0.0;805400
-2;805500;ASH_COATED_OSMIUM;9986.0;11.0;9983.0;30.0;;;10002.0;11.0;10004.0;30.0;;;9994.0;0.0;805500
-2;805600;ASH_COATED_OSMIUM;9985.0;14.0;;;;;10001.0;14.0;;;;;9993.0;0.0;805600
-2;805700;ASH_COATED_OSMIUM;9985.0;14.0;9983.0;29.0;;;10001.0;14.0;10004.0;29.0;;;9993.0;0.0;805700
-2;805800;ASH_COATED_OSMIUM;9986.0;12.0;9984.0;27.0;;;10005.0;27.0;;;;;9995.5;0.0;805800
-2;805900;ASH_COATED_OSMIUM;9986.0;11.0;;;;;10002.0;11.0;10004.0;24.0;;;9994.0;0.0;805900
-2;806000;ASH_COATED_OSMIUM;9986.0;13.0;9983.0;26.0;;;10002.0;13.0;10004.0;26.0;;;9994.0;0.0;806000
-2;806100;ASH_COATED_OSMIUM;9986.0;14.0;9983.0;21.0;;;10002.0;14.0;10004.0;21.0;;;9994.0;0.0;806100
-2;806200;ASH_COATED_OSMIUM;9986.0;15.0;9983.0;27.0;;;10002.0;15.0;10004.0;27.0;;;9994.0;0.0;806200
-2;806300;ASH_COATED_OSMIUM;9986.0;13.0;9983.0;30.0;;;10002.0;13.0;10004.0;30.0;;;9994.0;0.0;806300
-2;806400;ASH_COATED_OSMIUM;9986.0;14.0;;;;;10001.0;14.0;10004.0;26.0;;;9993.5;0.0;806400
-2;806500;ASH_COATED_OSMIUM;9983.0;28.0;;;;;10002.0;10.0;10004.0;28.0;;;9992.5;0.0;806500
-2;806600;ASH_COATED_OSMIUM;9986.0;12.0;9983.0;28.0;;;10002.0;12.0;10004.0;28.0;;;9994.0;0.0;806600
-2;806700;ASH_COATED_OSMIUM;9985.0;11.0;9983.0;26.0;;;10001.0;11.0;10004.0;26.0;;;9993.0;0.0;806700
-2;806800;ASH_COATED_OSMIUM;9985.0;12.0;9983.0;23.0;;;10001.0;12.0;10004.0;23.0;;;9993.0;0.0;806800
-2;806900;ASH_COATED_OSMIUM;9985.0;10.0;9983.0;26.0;;;10001.0;10.0;10004.0;26.0;;;9993.0;0.0;806900
-2;807000;ASH_COATED_OSMIUM;9986.0;12.0;;;;;10002.0;12.0;;;;;9994.0;0.0;807000
-2;807100;ASH_COATED_OSMIUM;9986.0;11.0;;;;;10002.0;11.0;;;;;9994.0;0.0;807100
-2;807200;ASH_COATED_OSMIUM;9986.0;12.0;9983.0;29.0;;;10002.0;12.0;10004.0;29.0;;;9994.0;0.0;807200
-2;807300;ASH_COATED_OSMIUM;9985.0;10.0;9983.0;24.0;;;10001.0;10.0;;;;;9993.0;0.0;807300
-2;807400;ASH_COATED_OSMIUM;9985.0;10.0;9983.0;27.0;;;10001.0;10.0;10004.0;27.0;;;9993.0;0.0;807400
-2;807500;ASH_COATED_OSMIUM;9985.0;14.0;9983.0;29.0;;;10001.0;14.0;10004.0;29.0;;;9993.0;0.0;807500
-2;807600;ASH_COATED_OSMIUM;9994.0;10.0;9985.0;12.0;;;10001.0;12.0;10003.0;29.0;;;9997.5;0.0;807600
-2;807700;ASH_COATED_OSMIUM;9982.0;26.0;;;;;10001.0;10.0;;;;;9991.5;0.0;807700
-2;807800;ASH_COATED_OSMIUM;9984.0;14.0;9982.0;26.0;;;10000.0;14.0;10003.0;26.0;;;9992.0;0.0;807800
-2;807900;ASH_COATED_OSMIUM;9984.0;15.0;;;;;10000.0;15.0;10003.0;24.0;;;9992.0;0.0;807900
-2;808000;ASH_COATED_OSMIUM;9984.0;12.0;9982.0;21.0;;;10000.0;12.0;;;;;9992.0;0.0;808000
-2;808100;ASH_COATED_OSMIUM;9985.0;12.0;;;;;10001.0;12.0;10003.0;23.0;;;9993.0;0.0;808100
-2;808200;ASH_COATED_OSMIUM;9985.0;11.0;9982.0;23.0;;;10001.0;11.0;10003.0;23.0;;;9993.0;0.0;808200
-2;808300;ASH_COATED_OSMIUM;9985.0;11.0;;;;;10001.0;11.0;10003.0;30.0;;;9993.0;0.0;808300
-2;808400;ASH_COATED_OSMIUM;9990.0;2.0;9985.0;11.0;9982.0;28.0;10001.0;11.0;10003.0;28.0;;;9995.5;0.0;808400
-2;808500;ASH_COATED_OSMIUM;9984.0;11.0;9982.0;28.0;;;10003.0;28.0;;;;;9993.5;0.0;808500
-2;808600;ASH_COATED_OSMIUM;9984.0;13.0;9981.0;21.0;;;10000.0;13.0;10002.0;21.0;;;9992.0;0.0;808600
-2;808700;ASH_COATED_OSMIUM;9984.0;15.0;9981.0;21.0;;;10000.0;15.0;10002.0;21.0;;;9992.0;0.0;808700
-2;808800;ASH_COATED_OSMIUM;9984.0;12.0;9981.0;26.0;;;10000.0;12.0;10002.0;26.0;;;9992.0;0.0;808800
-2;808900;ASH_COATED_OSMIUM;;;;;;;10000.0;13.0;10002.0;28.0;;;10000.0;0.0;808900
-2;809000;ASH_COATED_OSMIUM;9983.0;11.0;9981.0;22.0;;;10002.0;22.0;;;;;9992.5;0.0;809000
-2;809100;ASH_COATED_OSMIUM;9984.0;15.0;;;;;10000.0;15.0;10002.0;20.0;;;9992.0;0.0;809100
-2;809200;ASH_COATED_OSMIUM;9984.0;15.0;9982.0;25.0;;;10000.0;15.0;10003.0;25.0;;;9992.0;0.0;809200
-2;809300;ASH_COATED_OSMIUM;9984.0;15.0;9982.0;28.0;;;10000.0;15.0;10003.0;28.0;;;9992.0;0.0;809300
-2;809400;ASH_COATED_OSMIUM;9984.0;14.0;9981.0;29.0;;;10002.0;29.0;;;;;9993.0;0.0;809400
-2;809500;ASH_COATED_OSMIUM;9983.0;13.0;9981.0;20.0;;;9999.0;13.0;10002.0;20.0;;;9991.0;0.0;809500
-2;809600;ASH_COATED_OSMIUM;9983.0;10.0;;;;;9999.0;10.0;10001.0;20.0;;;9991.0;0.0;809600
-2;809700;ASH_COATED_OSMIUM;9982.0;14.0;9980.0;21.0;;;10001.0;21.0;;;;;9991.5;0.0;809700
-2;809800;ASH_COATED_OSMIUM;9983.0;13.0;9980.0;25.0;;;10001.0;25.0;;;;;9992.0;0.0;809800
-2;809900;ASH_COATED_OSMIUM;9983.0;14.0;9980.0;28.0;;;9998.0;14.0;10001.0;28.0;;;9990.5;0.0;809900
-2;810000;ASH_COATED_OSMIUM;9980.0;26.0;;;;;9998.0;14.0;10001.0;26.0;;;9989.0;0.0;810000
-2;810100;ASH_COATED_OSMIUM;9982.0;15.0;9980.0;21.0;;;;;;;;;9982.0;0.0;810100
-2;810200;ASH_COATED_OSMIUM;9982.0;11.0;;;;;9998.0;11.0;10001.0;28.0;;;9990.0;0.0;810200
-2;810300;ASH_COATED_OSMIUM;9982.0;12.0;9980.0;26.0;;;9998.0;12.0;10001.0;26.0;;;9990.0;0.0;810300
-2;810400;ASH_COATED_OSMIUM;9988.0;2.0;9982.0;12.0;9980.0;22.0;9998.0;12.0;10001.0;22.0;;;9993.0;0.0;810400
-2;810500;ASH_COATED_OSMIUM;9982.0;10.0;9980.0;27.0;;;10001.0;27.0;;;;;9991.5;0.0;810500
-2;810600;ASH_COATED_OSMIUM;9984.0;13.0;9981.0;23.0;;;10002.0;23.0;;;;;9993.0;0.0;810600
-2;810700;ASH_COATED_OSMIUM;9984.0;14.0;;;;;10000.0;14.0;10003.0;30.0;;;9992.0;0.0;810700
-2;810800;ASH_COATED_OSMIUM;9984.0;11.0;;;;;10000.0;11.0;10002.0;30.0;;;9992.0;0.0;810800
-2;810900;ASH_COATED_OSMIUM;9989.0;5.0;9984.0;11.0;9981.0;30.0;10000.0;11.0;10002.0;30.0;;;9994.5;0.0;810900
-2;811000;ASH_COATED_OSMIUM;9984.0;11.0;9982.0;21.0;;;10000.0;11.0;10003.0;21.0;;;9992.0;0.0;811000
-2;811100;ASH_COATED_OSMIUM;9985.0;11.0;;;;;10001.0;11.0;10003.0;22.0;;;9993.0;0.0;811100
-2;811200;ASH_COATED_OSMIUM;9982.0;26.0;;;;;10001.0;11.0;10003.0;26.0;;;9991.5;0.0;811200
-2;811300;ASH_COATED_OSMIUM;9985.0;14.0;9982.0;29.0;;;9994.0;5.0;;;;;9989.5;0.0;811300
-2;811400;ASH_COATED_OSMIUM;9985.0;11.0;9983.0;22.0;;;10001.0;11.0;10004.0;22.0;;;9993.0;0.0;811400
-2;811500;ASH_COATED_OSMIUM;9985.0;12.0;9982.0;29.0;;;10001.0;12.0;10003.0;29.0;;;9993.0;0.0;811500
-2;811600;ASH_COATED_OSMIUM;9982.0;30.0;;;;;10001.0;15.0;10003.0;30.0;;;9991.5;0.0;811600
-2;811700;ASH_COATED_OSMIUM;9985.0;13.0;9982.0;27.0;;;10001.0;13.0;10003.0;27.0;;;9993.0;0.0;811700
-2;811800;ASH_COATED_OSMIUM;9985.0;11.0;;;;;10001.0;11.0;10003.0;20.0;;;9993.0;0.0;811800
-2;811900;ASH_COATED_OSMIUM;9985.0;13.0;9982.0;23.0;;;10001.0;13.0;10003.0;23.0;;;9993.0;0.0;811900
-2;812000;ASH_COATED_OSMIUM;9985.0;10.0;9982.0;26.0;;;10001.0;10.0;;;;;9993.0;0.0;812000
-2;812100;ASH_COATED_OSMIUM;9991.0;5.0;9986.0;10.0;9983.0;27.0;10002.0;10.0;10004.0;27.0;;;9996.5;0.0;812100
-2;812200;ASH_COATED_OSMIUM;9985.0;14.0;9983.0;26.0;;;10001.0;14.0;10004.0;26.0;;;9993.0;0.0;812200
-2;812300;ASH_COATED_OSMIUM;9986.0;11.0;9983.0;25.0;;;10001.0;11.0;10004.0;25.0;;;9993.5;0.0;812300
-2;812400;ASH_COATED_OSMIUM;9986.0;11.0;9984.0;27.0;;;10002.0;11.0;10005.0;27.0;;;9994.0;0.0;812400
-2;812500;ASH_COATED_OSMIUM;9984.0;26.0;;;;;10005.0;26.0;;;;;9994.5;0.0;812500
-2;812600;ASH_COATED_OSMIUM;9991.0;5.0;9986.0;14.0;9983.0;26.0;10002.0;14.0;10004.0;26.0;;;9996.5;0.0;812600
-2;812700;ASH_COATED_OSMIUM;9985.0;15.0;9983.0;25.0;;;10004.0;25.0;;;;;9994.5;0.0;812700
-2;812800;ASH_COATED_OSMIUM;9986.0;10.0;9983.0;30.0;;;10004.0;30.0;;;;;9995.0;0.0;812800
-2;812900;ASH_COATED_OSMIUM;9986.0;15.0;9984.0;20.0;;;10002.0;15.0;10005.0;20.0;;;9994.0;0.0;812900
-2;813000;ASH_COATED_OSMIUM;9987.0;15.0;9984.0;21.0;;;10003.0;15.0;;;;;9995.0;0.0;813000
-2;813100;ASH_COATED_OSMIUM;9986.0;15.0;9984.0;21.0;;;10002.0;15.0;10005.0;21.0;;;9994.0;0.0;813100
-2;813200;ASH_COATED_OSMIUM;9986.0;10.0;9983.0;24.0;;;10002.0;10.0;10004.0;24.0;;;9994.0;0.0;813200
-2;813300;ASH_COATED_OSMIUM;9986.0;11.0;9983.0;20.0;;;;;;;;;9986.0;0.0;813300
-2;813400;ASH_COATED_OSMIUM;9986.0;14.0;;;;;10002.0;14.0;;;;;9994.0;0.0;813400
-2;813500;ASH_COATED_OSMIUM;9986.0;15.0;9983.0;21.0;;;10002.0;15.0;10004.0;21.0;;;9994.0;0.0;813500
-2;813600;ASH_COATED_OSMIUM;9986.0;15.0;9983.0;20.0;;;10004.0;20.0;;;;;9995.0;0.0;813600
-2;813700;ASH_COATED_OSMIUM;9983.0;25.0;;;;;10002.0;14.0;10004.0;25.0;;;9992.5;0.0;813700
-2;813800;ASH_COATED_OSMIUM;9986.0;11.0;9984.0;22.0;;;10002.0;11.0;10005.0;22.0;;;9994.0;0.0;813800
-2;813900;ASH_COATED_OSMIUM;9986.0;10.0;9983.0;23.0;;;10002.0;10.0;10004.0;23.0;;;9994.0;0.0;813900
-2;814000;ASH_COATED_OSMIUM;9986.0;13.0;9983.0;27.0;;;10002.0;13.0;10004.0;27.0;;;9994.0;0.0;814000
-2;814100;ASH_COATED_OSMIUM;9986.0;14.0;9984.0;20.0;;;10005.0;20.0;;;;;9995.5;0.0;814100
-2;814200;ASH_COATED_OSMIUM;9984.0;29.0;;;;;10002.0;15.0;;;;;9993.0;0.0;814200
-2;814300;ASH_COATED_OSMIUM;9996.0;8.0;9986.0;11.0;;;10002.0;11.0;10005.0;22.0;;;9999.0;0.0;814300
-2;814400;ASH_COATED_OSMIUM;9986.0;14.0;;;;;10004.0;20.0;;;;;9995.0;0.0;814400
-2;814500;ASH_COATED_OSMIUM;9983.0;20.0;;;;;10002.0;12.0;10004.0;20.0;;;9992.5;0.0;814500
-2;814600;ASH_COATED_OSMIUM;9986.0;15.0;9984.0;28.0;;;10005.0;28.0;;;;;9995.5;0.0;814600
-2;814700;ASH_COATED_OSMIUM;9986.0;14.0;;;;;10005.0;23.0;;;;;9995.5;0.0;814700
-2;814800;ASH_COATED_OSMIUM;9986.0;13.0;9984.0;25.0;;;10002.0;13.0;10005.0;25.0;;;9994.0;0.0;814800
-2;814900;ASH_COATED_OSMIUM;9986.0;10.0;9984.0;29.0;;;10002.0;10.0;10005.0;29.0;;;9994.0;0.0;814900
-2;815000;ASH_COATED_OSMIUM;9987.0;14.0;9984.0;23.0;;;10003.0;14.0;10005.0;23.0;;;9995.0;0.0;815000
-2;815100;ASH_COATED_OSMIUM;;;;;;;10003.0;15.0;10006.0;26.0;;;10003.0;0.0;815100
-2;815200;ASH_COATED_OSMIUM;;;;;;;10003.0;10.0;10006.0;21.0;;;10003.0;0.0;815200
-2;815300;ASH_COATED_OSMIUM;9987.0;12.0;9985.0;20.0;;;9993.0;10.0;10003.0;12.0;10006.0;20.0;9990.0;0.0;815300
-2;815400;ASH_COATED_OSMIUM;9987.0;13.0;9984.0;21.0;;;10003.0;13.0;;;;;9995.0;0.0;815400
-2;815500;ASH_COATED_OSMIUM;9987.0;10.0;9985.0;28.0;;;10003.0;10.0;10006.0;28.0;;;9995.0;0.0;815500
-2;815600;ASH_COATED_OSMIUM;9987.0;15.0;9985.0;25.0;;;10003.0;15.0;10006.0;25.0;;;9995.0;0.0;815600
-2;815700;ASH_COATED_OSMIUM;9987.0;10.0;9984.0;29.0;;;10003.0;10.0;10005.0;29.0;;;9995.0;0.0;815700
-2;815800;ASH_COATED_OSMIUM;9993.0;5.0;9987.0;15.0;9985.0;29.0;10003.0;15.0;10006.0;29.0;;;9998.0;0.0;815800
-2;815900;ASH_COATED_OSMIUM;9987.0;15.0;9985.0;24.0;;;10006.0;24.0;;;;;9996.5;0.0;815900
-2;816000;ASH_COATED_OSMIUM;9988.0;14.0;;;;;10004.0;14.0;10006.0;25.0;;;9996.0;0.0;816000
-2;816100;ASH_COATED_OSMIUM;9988.0;10.0;9985.0;20.0;;;10006.0;20.0;;;;;9997.0;0.0;816100
-2;816200;ASH_COATED_OSMIUM;9988.0;10.0;9985.0;26.0;;;10004.0;10.0;;;;;9996.0;0.0;816200
-2;816300;ASH_COATED_OSMIUM;9988.0;15.0;9986.0;30.0;;;9998.0;5.0;10004.0;15.0;;;9993.0;0.0;816300
-2;816400;ASH_COATED_OSMIUM;9988.0;15.0;9986.0;24.0;;;10004.0;15.0;10007.0;24.0;;;9996.0;0.0;816400
-2;816500;ASH_COATED_OSMIUM;9988.0;12.0;9985.0;27.0;;;10004.0;12.0;10006.0;27.0;;;9996.0;0.0;816500
-2;816600;ASH_COATED_OSMIUM;9985.0;28.0;;;;;10003.0;14.0;10006.0;28.0;;;9994.0;0.0;816600
-2;816700;ASH_COATED_OSMIUM;9987.0;10.0;9985.0;25.0;;;10003.0;10.0;;;;;9995.0;0.0;816700
-2;816800;ASH_COATED_OSMIUM;9987.0;15.0;9984.0;28.0;;;10002.0;15.0;;;;;9994.5;0.0;816800
-2;816900;ASH_COATED_OSMIUM;9987.0;11.0;9984.0;22.0;;;10003.0;11.0;10005.0;22.0;;;9995.0;0.0;816900
-2;817000;ASH_COATED_OSMIUM;9987.0;11.0;9984.0;22.0;;;10003.0;11.0;;;;;9995.0;0.0;817000
-2;817100;ASH_COATED_OSMIUM;9987.0;12.0;9984.0;25.0;;;10003.0;12.0;10005.0;25.0;;;9995.0;0.0;817100
-2;817200;ASH_COATED_OSMIUM;9987.0;15.0;9984.0;21.0;;;10003.0;15.0;10005.0;21.0;;;9995.0;0.0;817200
-2;817300;ASH_COATED_OSMIUM;9987.0;14.0;9984.0;21.0;;;10003.0;14.0;10005.0;21.0;;;9995.0;0.0;817300
-2;817400;ASH_COATED_OSMIUM;9987.0;15.0;9985.0;20.0;;;10003.0;15.0;;;;;9995.0;0.0;817400
-2;817500;ASH_COATED_OSMIUM;9985.0;27.0;;;;;10006.0;27.0;;;;;9995.5;0.0;817500
-2;817600;ASH_COATED_OSMIUM;9987.0;11.0;;;;;10003.0;11.0;10006.0;21.0;;;9995.0;0.0;817600
-2;817700;ASH_COATED_OSMIUM;9987.0;11.0;9984.0;27.0;;;10003.0;11.0;10005.0;27.0;;;9995.0;0.0;817700
-2;817800;ASH_COATED_OSMIUM;9987.0;13.0;9985.0;23.0;;;10003.0;13.0;10006.0;23.0;;;9995.0;0.0;817800
-2;817900;ASH_COATED_OSMIUM;9988.0;13.0;9985.0;27.0;;;10003.0;13.0;10006.0;27.0;;;9995.5;0.0;817900
-2;818000;ASH_COATED_OSMIUM;9985.0;23.0;;;;;10004.0;15.0;10006.0;23.0;;;9994.5;0.0;818000
-2;818100;ASH_COATED_OSMIUM;9988.0;10.0;9985.0;29.0;;;10006.0;29.0;;;;;9997.0;0.0;818100
-2;818200;ASH_COATED_OSMIUM;9988.0;12.0;9985.0;20.0;;;10004.0;12.0;10006.0;20.0;;;9996.0;0.0;818200
-2;818300;ASH_COATED_OSMIUM;9988.0;14.0;9986.0;22.0;;;9998.0;2.0;10004.0;14.0;10007.0;22.0;9993.0;0.0;818300
-2;818400;ASH_COATED_OSMIUM;9988.0;14.0;9986.0;21.0;;;10004.0;14.0;;;;;9996.0;0.0;818400
-2;818500;ASH_COATED_OSMIUM;9986.0;23.0;;;;;10004.0;10.0;;;;;9995.0;0.0;818500
-2;818600;ASH_COATED_OSMIUM;9989.0;12.0;;;;;10007.0;28.0;;;;;9998.0;0.0;818600
-2;818700;ASH_COATED_OSMIUM;9986.0;29.0;;;;;10005.0;13.0;10007.0;29.0;;;9995.5;0.0;818700
-2;818800;ASH_COATED_OSMIUM;9988.0;10.0;9986.0;29.0;;;10004.0;10.0;10007.0;29.0;;;9996.0;0.0;818800
-2;818900;ASH_COATED_OSMIUM;9988.0;14.0;9986.0;20.0;;;10004.0;14.0;10007.0;20.0;;;9996.0;0.0;818900
-2;819000;ASH_COATED_OSMIUM;;;;;;;10004.0;15.0;10007.0;26.0;;;10004.0;0.0;819000
-2;819100;ASH_COATED_OSMIUM;9988.0;10.0;9985.0;21.0;;;10004.0;10.0;10006.0;21.0;;;9996.0;0.0;819100
-2;819200;ASH_COATED_OSMIUM;9988.0;10.0;9986.0;29.0;;;10004.0;10.0;10007.0;29.0;;;9996.0;0.0;819200
-2;819300;ASH_COATED_OSMIUM;9988.0;11.0;;;;;10004.0;11.0;10006.0;29.0;;;9996.0;0.0;819300
-2;819400;ASH_COATED_OSMIUM;9988.0;13.0;9986.0;27.0;;;10004.0;13.0;;;;;9996.0;0.0;819400
-2;819500;ASH_COATED_OSMIUM;9988.0;14.0;9986.0;25.0;;;;;;;;;9988.0;0.0;819500
-2;819600;ASH_COATED_OSMIUM;9988.0;10.0;9986.0;25.0;;;10004.0;10.0;10006.0;25.0;;;9996.0;0.0;819600
-2;819700;ASH_COATED_OSMIUM;;;;;;;10005.0;12.0;10007.0;20.0;;;10005.0;0.0;819700
-2;819800;ASH_COATED_OSMIUM;9989.0;13.0;9986.0;29.0;;;10005.0;13.0;10007.0;29.0;;;9997.0;0.0;819800
-2;819900;ASH_COATED_OSMIUM;9989.0;12.0;;;;;10005.0;12.0;10007.0;30.0;;;9997.0;0.0;819900
-2;820000;ASH_COATED_OSMIUM;9988.0;14.0;9985.0;26.0;;;10006.0;26.0;;;;;9997.0;0.0;820000
-2;820100;ASH_COATED_OSMIUM;9986.0;30.0;;;;;10004.0;10.0;10007.0;30.0;;;9995.0;0.0;820100
-2;820200;ASH_COATED_OSMIUM;9988.0;15.0;;;;;10004.0;15.0;10007.0;25.0;;;9996.0;0.0;820200
-2;820300;ASH_COATED_OSMIUM;9988.0;11.0;;;;;9994.0;5.0;10004.0;11.0;;;9991.0;0.0;820300
-2;820400;ASH_COATED_OSMIUM;9988.0;12.0;;;;;10004.0;12.0;10007.0;21.0;;;9996.0;0.0;820400
-2;820500;ASH_COATED_OSMIUM;9994.0;3.0;9988.0;13.0;9986.0;27.0;10007.0;27.0;;;;;10000.5;0.0;820500
-2;820600;ASH_COATED_OSMIUM;9988.0;14.0;9985.0;22.0;;;10004.0;14.0;10006.0;22.0;;;9996.0;0.0;820600
-2;820700;ASH_COATED_OSMIUM;;;;;;;10006.0;30.0;;;;;10006.0;0.0;820700
-2;820800;ASH_COATED_OSMIUM;9988.0;11.0;9985.0;26.0;;;;;;;;;9988.0;0.0;820800
-2;820900;ASH_COATED_OSMIUM;9988.0;14.0;9985.0;23.0;;;10004.0;14.0;10006.0;23.0;;;9996.0;0.0;820900
-2;821000;ASH_COATED_OSMIUM;9998.0;2.0;;;;;10004.0;10.0;10007.0;25.0;;;10001.0;0.0;821000
-2;821100;ASH_COATED_OSMIUM;9989.0;14.0;9986.0;27.0;;;10005.0;14.0;10007.0;27.0;;;9997.0;0.0;821100
-2;821200;ASH_COATED_OSMIUM;9989.0;12.0;;;;;10008.0;27.0;;;;;9998.5;0.0;821200
-2;821300;ASH_COATED_OSMIUM;9989.0;15.0;9986.0;29.0;;;9998.0;5.0;10005.0;15.0;10007.0;29.0;9993.5;0.0;821300
-2;821400;ASH_COATED_OSMIUM;9989.0;13.0;9987.0;26.0;;;10005.0;13.0;10008.0;26.0;;;9997.0;0.0;821400
-2;821500;ASH_COATED_OSMIUM;9989.0;11.0;9986.0;23.0;;;10005.0;11.0;10007.0;23.0;;;9997.0;0.0;821500
-2;821600;ASH_COATED_OSMIUM;9988.0;12.0;9986.0;24.0;;;;;;;;;9988.0;0.0;821600
-2;821700;ASH_COATED_OSMIUM;9985.0;27.0;;;;;10004.0;10.0;10006.0;27.0;;;9994.5;0.0;821700
-2;821800;ASH_COATED_OSMIUM;9988.0;15.0;;;;;10004.0;15.0;;;;;9996.0;0.0;821800
-2;821900;ASH_COATED_OSMIUM;9988.0;10.0;9986.0;29.0;;;10004.0;10.0;10007.0;29.0;;;9996.0;0.0;821900
-2;822000;ASH_COATED_OSMIUM;9988.0;12.0;9985.0;29.0;;;10004.0;12.0;10006.0;29.0;;;9996.0;0.0;822000
-2;822100;ASH_COATED_OSMIUM;9988.0;10.0;;;;;10007.0;29.0;;;;;9997.5;0.0;822100
-2;822200;ASH_COATED_OSMIUM;9986.0;30.0;;;;;10004.0;13.0;;;;;9995.0;0.0;822200
-2;822300;ASH_COATED_OSMIUM;9988.0;12.0;9986.0;27.0;;;10004.0;12.0;10007.0;27.0;;;9996.0;0.0;822300
-2;822400;ASH_COATED_OSMIUM;9989.0;15.0;9986.0;25.0;;;10005.0;15.0;;;;;9997.0;0.0;822400
-2;822500;ASH_COATED_OSMIUM;9988.0;15.0;9986.0;22.0;;;10004.0;15.0;10007.0;22.0;;;9996.0;0.0;822500
-2;822600;ASH_COATED_OSMIUM;9988.0;14.0;9986.0;26.0;;;10004.0;14.0;;;;;9996.0;0.0;822600
-2;822700;ASH_COATED_OSMIUM;9989.0;11.0;9986.0;23.0;;;10005.0;11.0;10007.0;23.0;;;9997.0;0.0;822700
-2;822800;ASH_COATED_OSMIUM;9986.0;24.0;;;;;10004.0;14.0;10007.0;24.0;;;9995.0;0.0;822800
-2;822900;ASH_COATED_OSMIUM;9989.0;15.0;9986.0;30.0;;;9998.0;5.0;10005.0;15.0;10007.0;30.0;9993.5;0.0;822900
-2;823000;ASH_COATED_OSMIUM;9988.0;14.0;9986.0;24.0;;;10004.0;14.0;10007.0;24.0;;;9996.0;0.0;823000
-2;823100;ASH_COATED_OSMIUM;9986.0;30.0;;;;;10004.0;14.0;10007.0;30.0;;;9995.0;0.0;823100
-2;823200;ASH_COATED_OSMIUM;9988.0;10.0;;;;;10004.0;10.0;;;;;9996.0;0.0;823200
-2;823300;ASH_COATED_OSMIUM;9989.0;10.0;9986.0;27.0;;;10005.0;10.0;10007.0;27.0;;;9997.0;0.0;823300
-2;823400;ASH_COATED_OSMIUM;9987.0;25.0;;;;;10005.0;13.0;;;;;9996.0;0.0;823400
-2;823500;ASH_COATED_OSMIUM;9989.0;12.0;9987.0;24.0;;;10005.0;12.0;;;;;9997.0;0.0;823500
-2;823600;ASH_COATED_OSMIUM;9989.0;12.0;9986.0;26.0;;;9998.0;5.0;10005.0;12.0;10007.0;26.0;9993.5;0.0;823600
-2;823700;ASH_COATED_OSMIUM;9988.0;12.0;9986.0;21.0;;;;;;;;;9988.0;0.0;823700
-2;823800;ASH_COATED_OSMIUM;9988.0;14.0;9986.0;23.0;;;10004.0;14.0;10007.0;23.0;;;9996.0;0.0;823800
-2;823900;ASH_COATED_OSMIUM;9988.0;10.0;9986.0;22.0;;;9998.0;5.0;10004.0;10.0;10007.0;22.0;9993.0;0.0;823900
-2;824000;ASH_COATED_OSMIUM;9987.0;11.0;9985.0;22.0;;;10003.0;11.0;10006.0;22.0;;;9995.0;0.0;824000
-2;824100;ASH_COATED_OSMIUM;9988.0;10.0;;;;;10003.0;10.0;10006.0;29.0;;;9995.5;0.0;824100
-2;824200;ASH_COATED_OSMIUM;9988.0;13.0;9985.0;28.0;;;10006.0;28.0;;;;;9997.0;0.0;824200
-2;824300;ASH_COATED_OSMIUM;9988.0;14.0;9985.0;20.0;;;10006.0;20.0;;;;;9997.0;0.0;824300
-2;824400;ASH_COATED_OSMIUM;9988.0;15.0;9985.0;25.0;;;10004.0;15.0;10006.0;25.0;;;9996.0;0.0;824400
-2;824500;ASH_COATED_OSMIUM;9988.0;10.0;9985.0;20.0;;;10004.0;10.0;;;;;9996.0;0.0;824500
-2;824600;ASH_COATED_OSMIUM;9988.0;14.0;9986.0;21.0;;;10004.0;14.0;;;;;9996.0;0.0;824600
-2;824700;ASH_COATED_OSMIUM;9988.0;15.0;9985.0;20.0;;;9993.0;7.0;10004.0;15.0;10006.0;20.0;9990.5;0.0;824700
-2;824800;ASH_COATED_OSMIUM;9986.0;28.0;;;;;10004.0;14.0;10007.0;28.0;;;9995.0;0.0;824800
-2;824900;ASH_COATED_OSMIUM;9993.0;3.0;9988.0;13.0;9985.0;28.0;10006.0;28.0;;;;;9999.5;0.0;824900
