day;timestamp;product;bid_price_1;bid_volume_1;bid_price_2;bid_volume_2;bid_price_3;bid_volume_3;ask_price_1;ask_volume_1;ask_price_2;ask_volume_2;ask_price_3;ask_volume_3;mid_price;profit_and_loss;timestamp_in_day
-2;672600;INTARIAN_PEPPER_ROOT;10664.0;22.0;;;;;10678.0;10.0;10681.0;22.0;;;10671.0;0.0;672600
-2;672700;INTARIAN_PEPPER_ROOT;10667.0;11.0;10664.0;15.0;;;;;;;;;10667.0;0.0;672700
-2;672800;INTARIAN_PEPPER_ROOT;10667.0;10.0;10664.0;25.0;;;10679.0;10.0;10681.0;25.0;;;10673.0;0.0;672800
-2;672900;INTARIAN_PEPPER_ROOT;10667.0;8.0;10664.0;19.0;;;10679.0;8.0;10681.0;19.0;;;10673.0;0.0;672900
-2;673000;INTARIAN_PEPPER_ROOT;10664.0;19.0;;;;;10679.0;8.0;;;;;10671.5;0.0;673000
-2;673100;INTARIAN_PEPPER_ROOT;10667.0;10.0;10665.0;24.0;;;10682.0;24.0;;;;;10674.5;0.0;673100
-2;673200;INTARIAN_PEPPER_ROOT;10667.0;11.0;10665.0;22.0;;;10682.0;22.0;;;;;10674.5;0.0;673200
-2;673300;INTARIAN_PEPPER_ROOT;10667.0;11.0;;;;;10679.0;11.0;10682.0;15.0;;;10673.0;0.0;673300
-2;673400;INTARIAN_PEPPER_ROOT;10671.0;11.0;10668.0;8.0;10665.0;21.0;10679.0;8.0;;;;;10675.0;0.0;673400
-2;673500;INTARIAN_PEPPER_ROOT;10668.0;12.0;10665.0;21.0;;;10679.0;12.0;10682.0;21.0;;;10673.5;0.0;673500
-2;673600;INTARIAN_PEPPER_ROOT;10668.0;12.0;10665.0;17.0;;;10679.0;12.0;10682.0;17.0;;;10673.5;0.0;673600
-2;673700;INTARIAN_PEPPER_ROOT;10668.0;10.0;10665.0;22.0;;;10680.0;10.0;10682.0;22.0;;;10674.0;0.0;673700
-2;673800;INTARIAN_PEPPER_ROOT;10668.0;8.0;10665.0;24.0;;;10680.0;8.0;10682.0;24.0;;;10674.0;0.0;673800
-2;673900;INTARIAN_PEPPER_ROOT;10668.0;9.0;10665.0;19.0;;;;;;;;;10668.0;0.0;673900
-2;674000;INTARIAN_PEPPER_ROOT;10668.0;10.0;10665.0;21.0;;;10680.0;10.0;10683.0;21.0;;;10674.0;0.0;674000
-2;674100;INTARIAN_PEPPER_ROOT;10668.0;8.0;10666.0;21.0;;;10680.0;8.0;;;;;10674.0;0.0;674100
-2;674200;INTARIAN_PEPPER_ROOT;10668.0;12.0;10666.0;24.0;;;10680.0;12.0;;;;;10674.0;0.0;674200
-2;674300;INTARIAN_PEPPER_ROOT;10668.0;9.0;10666.0;17.0;;;;;;;;;10668.0;0.0;674300
-2;674400;INTARIAN_PEPPER_ROOT;10669.0;11.0;10666.0;23.0;;;10680.0;11.0;10683.0;23.0;;;10674.5;0.0;674400
-2;674500;INTARIAN_PEPPER_ROOT;10669.0;12.0;;;;;10680.0;12.0;10683.0;24.0;;;10674.5;0.0;674500
-2;674600;INTARIAN_PEPPER_ROOT;10669.0;8.0;10666.0;16.0;;;10680.0;8.0;10683.0;16.0;;;10674.5;0.0;674600
-2;674700;INTARIAN_PEPPER_ROOT;10669.0;8.0;10666.0;22.0;;;10681.0;8.0;;;;;10675.0;0.0;674700
-2;674800;INTARIAN_PEPPER_ROOT;10678.0;3.0;10669.0;8.0;10666.0;22.0;;;;;;;10678.0;0.0;674800
-2;674900;INTARIAN_PEPPER_ROOT;10669.0;8.0;10666.0;18.0;;;10681.0;8.0;10683.0;18.0;;;10675.0;0.0;674900
-2;675000;INTARIAN_PEPPER_ROOT;10669.0;11.0;10666.0;16.0;;;10681.0;11.0;;;;;10675.0;0.0;675000
-2;675100;INTARIAN_PEPPER_ROOT;10669.0;8.0;10667.0;22.0;;;10684.0;22.0;;;;;10676.5;0.0;675100
-2;675200;INTARIAN_PEPPER_ROOT;10669.0;12.0;;;;;;;;;;;10669.0;0.0;675200
-2;675300;INTARIAN_PEPPER_ROOT;10669.0;10.0;;;;;10681.0;10.0;10684.0;20.0;;;10675.0;0.0;675300
-2;675400;INTARIAN_PEPPER_ROOT;10670.0;11.0;10667.0;25.0;;;10681.0;11.0;10684.0;25.0;;;10675.5;0.0;675400
-2;675500;INTARIAN_PEPPER_ROOT;10670.0;11.0;10667.0;18.0;;;10684.0;18.0;;;;;10677.0;0.0;675500
-2;675600;INTARIAN_PEPPER_ROOT;10670.0;9.0;10667.0;17.0;;;10672.0;8.0;10681.0;9.0;;;10671.0;0.0;675600
-2;675700;INTARIAN_PEPPER_ROOT;10670.0;8.0;10667.0;18.0;;;10682.0;8.0;10684.0;18.0;;;10676.0;0.0;675700
-2;675800;INTARIAN_PEPPER_ROOT;10670.0;11.0;10667.0;24.0;;;10682.0;11.0;10684.0;24.0;;;10676.0;0.0;675800
-2;675900;INTARIAN_PEPPER_ROOT;10667.0;25.0;;;;;10682.0;10.0;10684.0;25.0;;;10674.5;0.0;675900
-2;676000;INTARIAN_PEPPER_ROOT;10667.0;20.0;;;;;10682.0;10.0;;;;;10674.5;0.0;676000
-2;676100;INTARIAN_PEPPER_ROOT;10670.0;11.0;10668.0;15.0;;;10682.0;11.0;;;;;10676.0;0.0;676100
-2;676200;INTARIAN_PEPPER_ROOT;10670.0;8.0;10668.0;15.0;;;10682.0;8.0;10685.0;15.0;;;10676.0;0.0;676200
-2;676300;INTARIAN_PEPPER_ROOT;10670.0;12.0;10668.0;23.0;;;10682.0;12.0;10685.0;23.0;;;10676.0;0.0;676300
-2;676400;INTARIAN_PEPPER_ROOT;10671.0;12.0;10668.0;22.0;;;10682.0;12.0;;;;;10676.5;0.0;676400
-2;676500;INTARIAN_PEPPER_ROOT;10671.0;11.0;10668.0;19.0;;;10682.0;11.0;10685.0;19.0;;;10676.5;0.0;676500
-2;676600;INTARIAN_PEPPER_ROOT;;;;;;;10682.0;11.0;10685.0;19.0;;;10682.0;0.0;676600
-2;676700;INTARIAN_PEPPER_ROOT;10671.0;8.0;10668.0;19.0;;;10683.0;8.0;10685.0;19.0;;;10677.0;0.0;676700
-2;676800;INTARIAN_PEPPER_ROOT;10671.0;11.0;10668.0;15.0;;;10683.0;11.0;10685.0;15.0;;;10677.0;0.0;676800
-2;676900;INTARIAN_PEPPER_ROOT;10671.0;9.0;10668.0;18.0;;;10683.0;9.0;;;;;10677.0;0.0;676900
-2;677000;INTARIAN_PEPPER_ROOT;10668.0;18.0;;;;;10683.0;10.0;10686.0;18.0;;;10675.5;0.0;677000
-2;677100;INTARIAN_PEPPER_ROOT;10671.0;11.0;10669.0;19.0;;;10683.0;11.0;;;;;10677.0;0.0;677100
-2;677200;INTARIAN_PEPPER_ROOT;10671.0;9.0;10669.0;22.0;;;10683.0;9.0;10686.0;22.0;;;10677.0;0.0;677200
-2;677300;INTARIAN_PEPPER_ROOT;10671.0;12.0;10669.0;17.0;;;10683.0;12.0;10686.0;17.0;;;10677.0;0.0;677300
-2;677400;INTARIAN_PEPPER_ROOT;10672.0;12.0;10669.0;15.0;;;10683.0;12.0;10686.0;15.0;;;10677.5;0.0;677400
-2;677500;INTARIAN_PEPPER_ROOT;10669.0;24.0;;;;;10686.0;24.0;;;;;10677.5;0.0;677500
-2;677600;INTARIAN_PEPPER_ROOT;10672.0;10.0;10669.0;18.0;;;10683.0;10.0;;;;;10677.5;0.0;677600
-2;677700;INTARIAN_PEPPER_ROOT;10672.0;12.0;;;;;10686.0;23.0;;;;;10679.0;0.0;677700
-2;677800;INTARIAN_PEPPER_ROOT;10672.0;9.0;10669.0;25.0;;;10684.0;9.0;10686.0;25.0;;;10678.0;0.0;677800
-2;677900;INTARIAN_PEPPER_ROOT;10672.0;11.0;;;;;10684.0;11.0;10686.0;24.0;;;10678.0;0.0;677900
-2;678000;INTARIAN_PEPPER_ROOT;10669.0;24.0;;;;;10684.0;8.0;10687.0;24.0;;;10676.5;0.0;678000
-2;678100;INTARIAN_PEPPER_ROOT;10672.0;12.0;10670.0;20.0;;;10684.0;12.0;10687.0;20.0;;;10678.0;0.0;678100
-2;678200;INTARIAN_PEPPER_ROOT;10672.0;10.0;10670.0;18.0;;;10684.0;10.0;;;;;10678.0;0.0;678200
-2;678300;INTARIAN_PEPPER_ROOT;10670.0;24.0;;;;;10684.0;10.0;10687.0;24.0;;;10677.0;0.0;678300
-2;678400;INTARIAN_PEPPER_ROOT;10673.0;12.0;10670.0;20.0;;;10684.0;12.0;10687.0;20.0;;;10678.5;0.0;678400
-2;678500;INTARIAN_PEPPER_ROOT;10673.0;11.0;;;;;10684.0;11.0;10687.0;16.0;;;10678.5;0.0;678500
-2;678600;INTARIAN_PEPPER_ROOT;;;;;;;10684.0;12.0;;;;;10684.0;0.0;678600
-2;678700;INTARIAN_PEPPER_ROOT;;;;;;;10685.0;11.0;10687.0;20.0;;;10685.0;0.0;678700
-2;678800;INTARIAN_PEPPER_ROOT;;;;;;;10685.0;10.0;10687.0;15.0;;;10685.0;0.0;678800
-2;678900;INTARIAN_PEPPER_ROOT;10673.0;12.0;;;;;10685.0;12.0;10687.0;25.0;;;10679.0;0.0;678900
-2;679000;INTARIAN_PEPPER_ROOT;10673.0;10.0;10670.0;16.0;;;10685.0;10.0;;;;;10679.0;0.0;679000
-2;679100;INTARIAN_PEPPER_ROOT;10673.0;8.0;;;;;10688.0;23.0;;;;;10680.5;0.0;679100
-2;679200;INTARIAN_PEPPER_ROOT;10673.0;9.0;;;;;10685.0;9.0;10688.0;25.0;;;10679.0;0.0;679200
-2;679300;INTARIAN_PEPPER_ROOT;10673.0;9.0;10671.0;23.0;;;10685.0;9.0;10688.0;23.0;;;10679.0;0.0;679300
-2;679400;INTARIAN_PEPPER_ROOT;10674.0;9.0;10671.0;19.0;;;10685.0;9.0;10688.0;19.0;;;10679.5;0.0;679400
-2;679500;INTARIAN_PEPPER_ROOT;10674.0;10.0;10671.0;15.0;;;10685.0;10.0;10688.0;15.0;;;10679.5;0.0;679500
-2;679600;INTARIAN_PEPPER_ROOT;10674.0;9.0;10671.0;25.0;;;10685.0;9.0;10688.0;25.0;;;10679.5;0.0;679600
-2;679700;INTARIAN_PEPPER_ROOT;10674.0;11.0;10671.0;24.0;;;10686.0;11.0;10688.0;24.0;;;10680.0;0.0;679700
-2;679800;INTARIAN_PEPPER_ROOT;10674.0;12.0;10671.0;21.0;;;10688.0;21.0;;;;;10681.0;0.0;679800
-2;679900;INTARIAN_PEPPER_ROOT;10674.0;11.0;10671.0;23.0;;;10686.0;11.0;10688.0;23.0;;;10680.0;0.0;679900
-2;680000;INTARIAN_PEPPER_ROOT;10674.0;8.0;10671.0;22.0;;;10689.0;22.0;;;;;10681.5;0.0;680000
-2;680100;INTARIAN_PEPPER_ROOT;;;;;;;10686.0;8.0;10689.0;25.0;;;10686.0;0.0;680100
-2;680200;INTARIAN_PEPPER_ROOT;10674.0;12.0;10672.0;19.0;;;10686.0;12.0;10689.0;19.0;;;10680.0;0.0;680200
-2;680300;INTARIAN_PEPPER_ROOT;10672.0;23.0;;;;;10689.0;23.0;;;;;10680.5;0.0;680300
-2;680400;INTARIAN_PEPPER_ROOT;10675.0;9.0;10672.0;22.0;;;10686.0;9.0;10689.0;22.0;;;10680.5;0.0;680400
-2;680500;INTARIAN_PEPPER_ROOT;10675.0;8.0;10672.0;18.0;;;10686.0;8.0;;;;;10680.5;0.0;680500
-2;680600;INTARIAN_PEPPER_ROOT;10675.0;12.0;10672.0;21.0;;;10686.0;12.0;10689.0;21.0;;;10680.5;0.0;680600
-2;680700;INTARIAN_PEPPER_ROOT;10672.0;16.0;;;;;10687.0;12.0;;;;;10679.5;0.0;680700
-2;680800;INTARIAN_PEPPER_ROOT;10675.0;8.0;;;;;10687.0;8.0;10689.0;18.0;;;10681.0;0.0;680800
-2;680900;INTARIAN_PEPPER_ROOT;10675.0;12.0;;;;;10689.0;17.0;;;;;10682.0;0.0;680900
-2;681000;INTARIAN_PEPPER_ROOT;10675.0;9.0;10672.0;15.0;;;10690.0;15.0;;;;;10682.5;0.0;681000
-2;681100;INTARIAN_PEPPER_ROOT;10673.0;24.0;;;;;10687.0;10.0;10690.0;24.0;;;10680.0;0.0;681100
-2;681200;INTARIAN_PEPPER_ROOT;10675.0;10.0;10673.0;22.0;;;10687.0;10.0;10690.0;22.0;;;10681.0;0.0;681200
-2;681300;INTARIAN_PEPPER_ROOT;10679.0;7.0;10675.0;11.0;10673.0;22.0;10687.0;11.0;;;;;10683.0;0.0;681300
-2;681400;INTARIAN_PEPPER_ROOT;10676.0;8.0;10673.0;17.0;;;10687.0;8.0;10690.0;17.0;;;10681.5;0.0;681400
-2;681500;INTARIAN_PEPPER_ROOT;10676.0;10.0;10673.0;21.0;;;10687.0;10.0;10690.0;21.0;;;10681.5;0.0;681500
-2;681600;INTARIAN_PEPPER_ROOT;;;;;;;10687.0;12.0;;;;;10687.0;0.0;681600
-2;681700;INTARIAN_PEPPER_ROOT;10676.0;11.0;10673.0;23.0;;;10688.0;11.0;10690.0;23.0;;;10682.0;0.0;681700
-2;681800;INTARIAN_PEPPER_ROOT;10676.0;11.0;10673.0;25.0;;;10688.0;11.0;10690.0;25.0;;;10682.0;0.0;681800
-2;681900;INTARIAN_PEPPER_ROOT;10676.0;10.0;;;;;10688.0;10.0;;;;;10682.0;0.0;681900
-2;682000;INTARIAN_PEPPER_ROOT;10676.0;12.0;10673.0;24.0;;;10688.0;12.0;10691.0;24.0;;;10682.0;0.0;682000
-2;682100;INTARIAN_PEPPER_ROOT;10676.0;11.0;10674.0;19.0;;;10688.0;11.0;10691.0;19.0;;;10682.0;0.0;682100
-2;682200;INTARIAN_PEPPER_ROOT;10676.0;9.0;10674.0;21.0;;;10688.0;9.0;10691.0;21.0;;;10682.0;0.0;682200
-2;682300;INTARIAN_PEPPER_ROOT;10676.0;12.0;10674.0;18.0;;;10688.0;12.0;10691.0;18.0;;;10682.0;0.0;682300
-2;682400;INTARIAN_PEPPER_ROOT;10677.0;10.0;;;;;10688.0;10.0;10691.0;15.0;;;10682.5;0.0;682400
-2;682500;INTARIAN_PEPPER_ROOT;10677.0;8.0;10674.0;21.0;;;10688.0;8.0;;;;;10682.5;0.0;682500
-2;682600;INTARIAN_PEPPER_ROOT;10677.0;11.0;10674.0;17.0;;;;;;;;;10677.0;0.0;682600
-2;682700;INTARIAN_PEPPER_ROOT;10677.0;11.0;10674.0;19.0;;;10689.0;11.0;10691.0;19.0;;;10683.0;0.0;682700
-2;682800;INTARIAN_PEPPER_ROOT;10677.0;12.0;10674.0;20.0;;;10689.0;12.0;10691.0;20.0;;;10683.0;0.0;682800
-2;682900;INTARIAN_PEPPER_ROOT;10677.0;8.0;10674.0;20.0;;;;;;;;;10677.0;0.0;682900
-2;683000;INTARIAN_PEPPER_ROOT;10677.0;11.0;10674.0;22.0;;;10692.0;22.0;;;;;10684.5;0.0;683000
-2;683100;INTARIAN_PEPPER_ROOT;10677.0;8.0;10675.0;17.0;;;10689.0;8.0;10692.0;17.0;;;10683.0;0.0;683100
-2;683200;INTARIAN_PEPPER_ROOT;10677.0;12.0;;;;;10689.0;12.0;10692.0;25.0;;;10683.0;0.0;683200
-2;683300;INTARIAN_PEPPER_ROOT;10677.0;11.0;10675.0;22.0;;;10689.0;11.0;10692.0;22.0;;;10683.0;0.0;683300
-2;683400;INTARIAN_PEPPER_ROOT;10678.0;10.0;;;;;10689.0;10.0;;;;;10683.5;0.0;683400
-2;683500;INTARIAN_PEPPER_ROOT;10678.0;8.0;10675.0;17.0;;;10689.0;8.0;10692.0;17.0;;;10683.5;0.0;683500
-2;683600;INTARIAN_PEPPER_ROOT;10678.0;12.0;10675.0;21.0;;;10689.0;12.0;10692.0;21.0;;;10683.5;0.0;683600
-2;683700;INTARIAN_PEPPER_ROOT;10678.0;10.0;10675.0;19.0;;;10680.0;6.0;10690.0;10.0;;;10679.0;0.0;683700
-2;683800;INTARIAN_PEPPER_ROOT;10678.0;8.0;;;;;10692.0;21.0;;;;;10685.0;0.0;683800
-2;683900;INTARIAN_PEPPER_ROOT;10678.0;8.0;10675.0;17.0;;;10690.0;8.0;;;;;10684.0;0.0;683900
-2;684000;INTARIAN_PEPPER_ROOT;10678.0;9.0;;;;;10690.0;9.0;10693.0;25.0;;;10684.0;0.0;684000
-2;684100;INTARIAN_PEPPER_ROOT;10678.0;10.0;;;;;10680.0;4.0;10693.0;20.0;;;10679.0;0.0;684100
-2;684200;INTARIAN_PEPPER_ROOT;10678.0;9.0;10676.0;15.0;;;10693.0;15.0;;;;;10685.5;0.0;684200
-2;684300;INTARIAN_PEPPER_ROOT;10678.0;11.0;10676.0;21.0;;;10690.0;11.0;;;;;10684.0;0.0;684300
-2;684400;INTARIAN_PEPPER_ROOT;10679.0;8.0;10676.0;23.0;;;10690.0;8.0;10693.0;23.0;;;10684.5;0.0;684400
-2;684500;INTARIAN_PEPPER_ROOT;10679.0;10.0;10676.0;25.0;;;10693.0;25.0;;;;;10686.0;0.0;684500
-2;684600;INTARIAN_PEPPER_ROOT;10679.0;11.0;;;;;10690.0;11.0;;;;;10684.5;0.0;684600
-2;684700;INTARIAN_PEPPER_ROOT;10679.0;8.0;10676.0;20.0;;;10691.0;8.0;10693.0;20.0;;;10685.0;0.0;684700
-2;684800;INTARIAN_PEPPER_ROOT;10679.0;10.0;;;;;10691.0;10.0;;;;;10685.0;0.0;684800
-2;684900;INTARIAN_PEPPER_ROOT;10679.0;11.0;10676.0;21.0;;;10691.0;11.0;;;;;10685.0;0.0;684900
-2;685000;INTARIAN_PEPPER_ROOT;10679.0;11.0;10676.0;21.0;;;10691.0;11.0;10694.0;21.0;;;10685.0;0.0;685000
-2;685100;INTARIAN_PEPPER_ROOT;10679.0;10.0;10677.0;24.0;;;10691.0;10.0;10694.0;24.0;;;10685.0;0.0;685100
-2;685200;INTARIAN_PEPPER_ROOT;10679.0;12.0;;;;;10691.0;12.0;10694.0;16.0;;;10685.0;0.0;685200
-2;685300;INTARIAN_PEPPER_ROOT;10679.0;10.0;10677.0;22.0;;;10691.0;10.0;;;;;10685.0;0.0;685300
-2;685400;INTARIAN_PEPPER_ROOT;;;;;;;10691.0;10.0;;;;;10691.0;0.0;685400
-2;685500;INTARIAN_PEPPER_ROOT;10677.0;16.0;;;;;10691.0;11.0;10694.0;16.0;;;10684.0;0.0;685500
-2;685600;INTARIAN_PEPPER_ROOT;10680.0;10.0;10677.0;21.0;;;10691.0;10.0;10694.0;21.0;;;10685.5;0.0;685600
-2;685700;INTARIAN_PEPPER_ROOT;10680.0;11.0;10677.0;21.0;;;10692.0;11.0;;;;;10686.0;0.0;685700
-2;685800;INTARIAN_PEPPER_ROOT;10680.0;11.0;10677.0;24.0;;;10692.0;11.0;10694.0;24.0;;;10686.0;0.0;685800
-2;685900;INTARIAN_PEPPER_ROOT;10680.0;12.0;10677.0;17.0;;;;;;;;;10680.0;0.0;685900
-2;686000;INTARIAN_PEPPER_ROOT;10680.0;8.0;10677.0;18.0;;;10692.0;8.0;10695.0;18.0;;;10686.0;0.0;686000
-2;686100;INTARIAN_PEPPER_ROOT;10680.0;12.0;10678.0;19.0;;;10692.0;12.0;10695.0;19.0;;;10686.0;0.0;686100
-2;686200;INTARIAN_PEPPER_ROOT;10680.0;8.0;;;;;10692.0;8.0;10695.0;24.0;;;10686.0;0.0;686200
-2;686300;INTARIAN_PEPPER_ROOT;10680.0;12.0;10678.0;18.0;;;10692.0;12.0;10695.0;18.0;;;10686.0;0.0;686300
-2;686400;INTARIAN_PEPPER_ROOT;10681.0;8.0;10678.0;21.0;;;10692.0;8.0;10695.0;21.0;;;10686.5;0.0;686400
-2;686500;INTARIAN_PEPPER_ROOT;10681.0;9.0;;;;;10692.0;9.0;;;;;10686.5;0.0;686500
-2;686600;INTARIAN_PEPPER_ROOT;10681.0;8.0;;;;;10692.0;8.0;10695.0;24.0;;;10686.5;0.0;686600
-2;686700;INTARIAN_PEPPER_ROOT;10681.0;8.0;10678.0;19.0;;;10693.0;8.0;;;;;10687.0;0.0;686700
-2;686800;INTARIAN_PEPPER_ROOT;10681.0;10.0;10678.0;21.0;;;10693.0;10.0;10695.0;21.0;;;10687.0;0.0;686800
-2;686900;INTARIAN_PEPPER_ROOT;10678.0;24.0;;;;;10693.0;11.0;10695.0;24.0;;;10685.5;0.0;686900
-2;687000;INTARIAN_PEPPER_ROOT;10681.0;11.0;10678.0;20.0;;;10696.0;20.0;;;;;10688.5;0.0;687000
-2;687100;INTARIAN_PEPPER_ROOT;10679.0;23.0;;;;;10696.0;23.0;;;;;10687.5;0.0;687100
-2;687200;INTARIAN_PEPPER_ROOT;10681.0;8.0;10679.0;15.0;;;10693.0;8.0;10696.0;15.0;;;10687.0;0.0;687200
-2;687300;INTARIAN_PEPPER_ROOT;10685.0;8.0;10681.0;10.0;10679.0;16.0;10693.0;10.0;10696.0;16.0;;;10689.0;0.0;687300
-2;687400;INTARIAN_PEPPER_ROOT;10682.0;9.0;10679.0;15.0;;;10696.0;15.0;;;;;10689.0;0.0;687400
-2;687500;INTARIAN_PEPPER_ROOT;10682.0;9.0;10679.0;22.0;;;;;;;;;10682.0;0.0;687500
-2;687600;INTARIAN_PEPPER_ROOT;10682.0;8.0;10679.0;22.0;;;10693.0;8.0;10696.0;22.0;;;10687.5;0.0;687600
-2;687700;INTARIAN_PEPPER_ROOT;10682.0;9.0;10679.0;23.0;;;10694.0;9.0;10696.0;23.0;;;10688.0;0.0;687700
-2;687800;INTARIAN_PEPPER_ROOT;10691.0;5.0;10682.0;11.0;10679.0;22.0;10696.0;22.0;;;;;10693.5;0.0;687800
-2;687900;INTARIAN_PEPPER_ROOT;10682.0;10.0;10679.0;19.0;;;10694.0;10.0;10696.0;19.0;;;10688.0;0.0;687900
-2;688000;INTARIAN_PEPPER_ROOT;10682.0;10.0;10679.0;20.0;;;10697.0;20.0;;;;;10689.5;0.0;688000
-2;688100;INTARIAN_PEPPER_ROOT;10682.0;8.0;10680.0;15.0;;;10697.0;15.0;;;;;10689.5;0.0;688100
-2;688200;INTARIAN_PEPPER_ROOT;10680.0;17.0;;;;;10694.0;11.0;10697.0;17.0;;;10687.0;0.0;688200
-2;688300;INTARIAN_PEPPER_ROOT;10682.0;12.0;10680.0;21.0;;;10694.0;12.0;10697.0;21.0;;;10688.0;0.0;688300
-2;688400;INTARIAN_PEPPER_ROOT;10683.0;9.0;10680.0;17.0;;;10694.0;9.0;10697.0;17.0;;;10688.5;0.0;688400
-2;688500;INTARIAN_PEPPER_ROOT;10683.0;8.0;;;;;10694.0;8.0;;;;;10688.5;0.0;688500
-2;688600;INTARIAN_PEPPER_ROOT;10680.0;24.0;;;;;10697.0;24.0;;;;;10688.5;0.0;688600
-2;688700;INTARIAN_PEPPER_ROOT;10683.0;8.0;;;;;10695.0;8.0;10697.0;24.0;;;10689.0;0.0;688700
-2;688800;INTARIAN_PEPPER_ROOT;10683.0;12.0;10680.0;21.0;;;10695.0;12.0;10697.0;21.0;;;10689.0;0.0;688800
-2;688900;INTARIAN_PEPPER_ROOT;10683.0;10.0;10680.0;18.0;;;10695.0;10.0;10697.0;18.0;;;10689.0;0.0;688900
-2;689000;INTARIAN_PEPPER_ROOT;10683.0;11.0;10680.0;22.0;;;10698.0;22.0;;;;;10690.5;0.0;689000
-2;689100;INTARIAN_PEPPER_ROOT;10681.0;24.0;;;;;10695.0;11.0;;;;;10688.0;0.0;689100
-2;689200;INTARIAN_PEPPER_ROOT;10683.0;10.0;10681.0;15.0;;;10695.0;10.0;10698.0;15.0;;;10689.0;0.0;689200
-2;689300;INTARIAN_PEPPER_ROOT;10683.0;9.0;;;;;10698.0;16.0;;;;;10690.5;0.0;689300
-2;689400;INTARIAN_PEPPER_ROOT;10684.0;10.0;10681.0;24.0;;;10695.0;10.0;10698.0;24.0;;;10689.5;0.0;689400
-2;689500;INTARIAN_PEPPER_ROOT;10684.0;8.0;;;;;10698.0;25.0;;;;;10691.0;0.0;689500
-2;689600;INTARIAN_PEPPER_ROOT;10684.0;12.0;10681.0;16.0;;;10695.0;12.0;10698.0;16.0;;;10689.5;0.0;689600
-2;689700;INTARIAN_PEPPER_ROOT;10684.0;10.0;10681.0;19.0;;;10696.0;10.0;10698.0;19.0;;;10690.0;0.0;689700
-2;689800;INTARIAN_PEPPER_ROOT;10684.0;10.0;10681.0;18.0;;;10696.0;10.0;10698.0;18.0;;;10690.0;0.0;689800
-2;689900;INTARIAN_PEPPER_ROOT;10684.0;9.0;;;;;10696.0;9.0;;;;;10690.0;0.0;689900
-2;690000;INTARIAN_PEPPER_ROOT;10684.0;10.0;10681.0;19.0;;;10696.0;10.0;10699.0;19.0;;;10690.0;0.0;690000
-2;690100;INTARIAN_PEPPER_ROOT;10684.0;11.0;10682.0;16.0;;;10696.0;11.0;;;;;10690.0;0.0;690100
-2;690200;INTARIAN_PEPPER_ROOT;10684.0;8.0;10682.0;25.0;;;10696.0;8.0;10699.0;25.0;;;10690.0;0.0;690200
-2;690300;INTARIAN_PEPPER_ROOT;10684.0;11.0;10682.0;22.0;;;10696.0;11.0;;;;;10690.0;0.0;690300
-2;690400;INTARIAN_PEPPER_ROOT;10685.0;12.0;;;;;10696.0;12.0;10699.0;19.0;;;10690.5;0.0;690400
-2;690500;INTARIAN_PEPPER_ROOT;;;;;;;10696.0;11.0;;;;;10696.0;0.0;690500
-2;690600;INTARIAN_PEPPER_ROOT;10685.0;8.0;10682.0;15.0;;;10699.0;15.0;;;;;10692.0;0.0;690600
-2;690700;INTARIAN_PEPPER_ROOT;10685.0;10.0;10682.0;17.0;;;10697.0;10.0;10699.0;17.0;;;10691.0;0.0;690700
-2;690800;INTARIAN_PEPPER_ROOT;10682.0;19.0;;;;;10699.0;19.0;;;;;10690.5;0.0;690800
-2;690900;INTARIAN_PEPPER_ROOT;10685.0;12.0;10682.0;25.0;;;10697.0;12.0;10699.0;25.0;;;10691.0;0.0;690900
-2;691000;INTARIAN_PEPPER_ROOT;10682.0;19.0;;;;;10697.0;8.0;10700.0;19.0;;;10689.5;0.0;691000
-2;691100;INTARIAN_PEPPER_ROOT;10685.0;10.0;10683.0;18.0;;;10697.0;10.0;;;;;10691.0;0.0;691100
-2;691200;INTARIAN_PEPPER_ROOT;10685.0;8.0;10683.0;17.0;;;10697.0;8.0;10700.0;17.0;;;10691.0;0.0;691200
-2;691300;INTARIAN_PEPPER_ROOT;10685.0;11.0;10683.0;15.0;;;10697.0;11.0;10700.0;15.0;;;10691.0;0.0;691300
-2;691400;INTARIAN_PEPPER_ROOT;10683.0;23.0;;;;;;;;;;;10683.0;0.0;691400
-2;691500;INTARIAN_PEPPER_ROOT;10683.0;22.0;;;;;10697.0;12.0;10700.0;22.0;;;10690.0;0.0;691500
-2;691600;INTARIAN_PEPPER_ROOT;10686.0;12.0;10683.0;23.0;;;10697.0;12.0;10700.0;23.0;;;10691.5;0.0;691600
-2;691700;INTARIAN_PEPPER_ROOT;;;;;;;10698.0;9.0;10700.0;25.0;;;10698.0;0.0;691700
-2;691800;INTARIAN_PEPPER_ROOT;10686.0;12.0;10683.0;18.0;;;10700.0;18.0;;;;;10693.0;0.0;691800
-2;691900;INTARIAN_PEPPER_ROOT;10686.0;9.0;10683.0;24.0;;;10700.0;24.0;;;;;10693.0;0.0;691900
-2;692000;INTARIAN_PEPPER_ROOT;10686.0;12.0;10683.0;19.0;;;10698.0;12.0;10701.0;19.0;;;10692.0;0.0;692000
-2;692100;INTARIAN_PEPPER_ROOT;10686.0;8.0;10684.0;17.0;;;10698.0;8.0;10701.0;17.0;;;10692.0;0.0;692100
